"sample_id","comparison_group","gene","cells","mean_expression","percent_cells_expressing"
"S3","candidate_fibroblast_state","ITGA8",1253,0.00973028763773321,0.718276137270551
"S3","candidate_fibroblast_state","ITGA11",1253,0.0512463213640004,4.62889066241022
"S3","candidate_fibroblast_state","ITGAV",1253,0.404143149665046,30.806065442937
"S3","candidate_fibroblast_state","ITGB1",1253,1.03782425289896,66.4006384676776
"S3","candidate_fibroblast_state","ITGB3",1253,0.0087565222059861,0.798084596967279
"S3","candidate_fibroblast_state","ITGB5",1253,0.236703314790683,19.1540303272147
"S3","candidate_fibroblast_state","PTK2",1253,0.12665177226628,10.6943335993615
"S3","candidate_fibroblast_state","SRC",1253,0.0413436540156104,3.4317637669593
"S3","candidate_fibroblast_state","FYN",1253,0.326767855791092,25.219473264166
"S3","candidate_fibroblast_state","PXN",1253,0.0746176783743163,6.54429369513168
"S3","candidate_fibroblast_state","VCL",1253,0.312548065868977,24.1819632881085
"S3","candidate_fibroblast_state","TLN1",1253,0.277812326754781,22.3463687150838
"S3","candidate_fibroblast_state","TLN2",1253,0.050584627275203,4.22984836392658
"S3","candidate_fibroblast_state","FERMT2",1253,0.433878184325415,32.4022346368715
"S3","candidate_fibroblast_state","ILK",1253,0.369041799739004,28.4118116520351
"S3","candidate_fibroblast_state","PARVA",1253,0.220540228109165,17.7972865123703
"S3","candidate_fibroblast_state","BCAR1",1253,0.130736574506771,10.853950518755
"S3","candidate_fibroblast_state","CAV1",1253,2.08989602687491,90.8220271348763
"S3","candidate_fibroblast_state","DAG1",1253,0.104166335090067,9.25778132482043
"S3","candidate_fibroblast_state","YAP1",1253,0.406681639983131,30.806065442937
"S3","candidate_fibroblast_state","WWTR1",1253,0.428833288193151,31.4445331205108
"S3","candidate_fibroblast_state","TEAD1",1253,0.270901842769874,21.3088587390263
"S3","candidate_fibroblast_state","TEAD2",1253,0.0433322016904881,3.4317637669593
"S3","candidate_fibroblast_state","TEAD3",1253,0.0446091208023731,3.51157222665603
"S3","candidate_fibroblast_state","TEAD4",1253,0.025909827620715,2.15482841181165
"S3","candidate_fibroblast_state","LATS1",1253,0.0676749680998521,5.7462090981644
"S3","candidate_fibroblast_state","LATS2",1253,0.256940665110199,20.1915403032721
"S3","candidate_fibroblast_state","STK3",1253,0.218034426078483,16.8395849960096
"S3","candidate_fibroblast_state","STK4",1253,0.221202761824666,17.5578611332801
"S3","candidate_fibroblast_state","SAV1",1253,0.49487540854305,36.1532322426177
"S3","candidate_fibroblast_state","NF2",1253,0.0548019111452281,4.54908220271349
"S3","candidate_fibroblast_state","AMOTL1",1253,0.184420494247654,14.8443735035914
"S3","candidate_fibroblast_state","AMOTL2",1253,0.184722804316994,14.6847565841979
"S3","candidate_fibroblast_state","AJUBA",1253,0.0335740141782762,2.71348762968875
"S3","candidate_fibroblast_state","CTGF",1253,0.937126732507619,58.5794094173982
"S3","candidate_fibroblast_state","CYR61",1253,1.31545297373905,68.5554668794892
"S3","candidate_fibroblast_state","AREG",1253,0.0322506533957807,3.03272146847566
"S3","candidate_fibroblast_state","RHOA",1253,1.34124010436435,76.2170790103751
"S3","candidate_fibroblast_state","RHOB",1253,0.632037472199176,42.9369513168396
"S3","candidate_fibroblast_state","RAC1",1253,1.76742952509112,89.3854748603352
"S3","candidate_fibroblast_state","CDC42",1253,1.19591096071956,71.1093375897845
"S3","candidate_fibroblast_state","ROCK1",1253,0.275990206096803,21.3886671987231
"S3","candidate_fibroblast_state","ROCK2",1253,0.220834195249828,17.7972865123703
"S3","candidate_fibroblast_state","MYLK",1253,0.159291859642084,12.0510774142059
"S3","candidate_fibroblast_state","MYL9",1253,0.648662639598571,44.1340782122905
"S3","candidate_fibroblast_state","ACTA2",1253,0.417452346344669,27.853152434158
"S3","candidate_fibroblast_state","TAGLN",1253,0.499671048958163,31.1252992817239
"S3","candidate_fibroblast_state","CNN1",1253,0.0293259109907477,2.15482841181165
"S3","candidate_fibroblast_state","CNN2",1253,0.215658082251287,17.4780526735834
"S3","candidate_fibroblast_state","CFL1",1253,2.02483674644147,93.6951316839585
"S3","candidate_fibroblast_state","PFN1",1253,2.36850242841218,97.366320830008
"S3","candidate_fibroblast_state","TPM1",1253,0.882661346237106,54.7486033519553
"S3","candidate_fibroblast_state","TPM2",1253,0.48025179207785,33.7589784517159
"S3","candidate_fibroblast_state","FLNA",1253,0.5535463825297,40.2234636871508
"S3","candidate_fibroblast_state","GSN",1253,3.06233193595207,98.6432561851556
"S3","candidate_fibroblast_state","DIAPH1",1253,0.122966996150515,10.1356743814844
"S3","candidate_fibroblast_state","LIMK1",1253,0.037274226512447,3.19233838786911
"S3","candidate_fibroblast_state","COL1A1",1253,2.40635847019336,89.3854748603352
"S3","candidate_fibroblast_state","COL1A2",1253,2.77281591569355,95.2913008778931
"S3","candidate_fibroblast_state","COL3A1",1253,2.41154805399795,90.4229848363927
"S3","candidate_fibroblast_state","COL5A1",1253,0.360431904341941,26.09736632083
"S3","candidate_fibroblast_state","COL5A2",1253,0.55710664150944,38.3878691141261
"S3","candidate_fibroblast_state","COL6A1",1253,1.98430555374541,88.4277733439745
"S3","candidate_fibroblast_state","COL6A2",1253,2.50189126390503,95.61053471668
"S3","candidate_fibroblast_state","COL6A3",1253,1.39684553393878,74.7007182761373
"S3","candidate_fibroblast_state","FN1",1253,1.23864443639075,68.7150837988827
"S3","candidate_fibroblast_state","POSTN",1253,0.426637581420381,27.2944932162809
"S3","candidate_fibroblast_state","TNC",1253,0.0808638946973312,6.22505985634477
"S3","candidate_fibroblast_state","THBS1",1253,0.729346410602088,44.5331205107741
"S3","candidate_fibroblast_state","THBS2",1253,1.01104605958087,59.2178770949721
"S3","candidate_fibroblast_state","LOX",1253,0.436362469898583,30.7262569832402
"S3","candidate_fibroblast_state","LOXL2",1253,0.0800270980210231,6.70391061452514
"S3","candidate_fibroblast_state","MMP2",1253,1.88609764550347,81.8834796488428
"S3","candidate_fibroblast_state","MMP14",1253,0.313935208533353,23.8627294493216
"S3","candidate_fibroblast_state","TIMP1",1253,2.04030988618401,92.2585794094174
"S3","candidate_fibroblast_state","TIMP2",1253,1.71556325548263,81.8036711891461
"S3","candidate_fibroblast_state","TIMP3",1253,1.48056607115641,76.7757382282522
"S3","candidate_fibroblast_state","FAP",1253,0.175928382725029,14.2059058260176
"S3","candidate_fibroblast_state","CTHRC1",1253,1.05779119751862,55.0678371907422
"S3","candidate_fibroblast_state","SPARC",1253,1.88003059733381,85.1556264964086
"S3","candidate_fibroblast_state","TGFB1",1253,0.204362750339157,16.121308858739
"S3","candidate_fibroblast_state","TGFB2",1253,0.046292897792899,3.67118914604948
"S3","candidate_fibroblast_state","TGFB3",1253,0.108239256018557,8.69912210694334
"S3","candidate_fibroblast_state","TGFBR1",1253,0.201138394951772,16.0415003990423
"S3","candidate_fibroblast_state","TGFBR2",1253,0.354566296446806,28.0925778132482
"S3","candidate_fibroblast_state","SMAD2",1253,0.248278764011686,19.8723064644852
"S3","candidate_fibroblast_state","SMAD3",1253,0.216256302309826,17.4780526735834
"S3","candidate_fibroblast_state","SMAD4",1253,0.122129545985279,10.0558659217877
"S3","candidate_fibroblast_state","SMAD7",1253,0.0824270958631501,7.26256983240224
"S3","candidate_fibroblast_state","SERPINE1",1253,0.0698885214847185,5.66640063846768
"S3","candidate_fibroblast_state","PDGFA",1253,0.0883352826559954,6.54429369513168
"S3","candidate_fibroblast_state","PDGFB",1253,0.0076830897138276,0.718276137270551
"S3","candidate_fibroblast_state","PDGFC",1253,0.087464669062097,7.66161213088587
"S3","candidate_fibroblast_state","PDGFRA",1253,0.761458166911361,49.6408619313647
"S3","candidate_fibroblast_state","PDGFRB",1253,0.810958625684211,52.6735833998404
"S3","candidate_fibroblast_state","INHBA",1253,0.0710341703855745,5.66640063846768
"S3","candidate_fibroblast_state","FOSL2",1253,0.634994407245,43.5754189944134
"S3","candidate_fibroblast_state","SNAI1",1253,0.207531160060039,16.0415003990423
"S3","candidate_fibroblast_state","ZEB1",1253,0.230514159925252,18.9944134078212
"S3","candidate_fibroblast_state","IL6",1253,0.50521210098531,32.4022346368715
"S3","candidate_fibroblast_state","CCL2",1253,1.7413360118477,80.047885075818
"S3","candidate_fibroblast_state","CXCL1",1253,1.35702964628905,64.4054269752594
"S3","candidate_fibroblast_state","CXCL2",1253,2.12908683396106,85.9537110933759
"S3","candidate_fibroblast_state","CXCL3",1253,1.5652909969106,75.7382282521947
"S3","candidate_fibroblast_state","TNF",1253,0.0140584674165183,1.19712689545092
"S3","candidate_fibroblast_state","IL1B",1253,0.166644414724693,13.1683958499601
"S3","candidate_fibroblast_state","PTGS2",1253,0.532223575297957,34.8762968874701
"S3","candidate_fibroblast_state","NFKB1",1253,0.463763013702443,32.9608938547486
"S3","candidate_fibroblast_state","NFKB2",1253,0.176583958903074,14.365522745411
"S3","candidate_fibroblast_state","RELA",1253,0.144620104123559,11.731843575419
"S3","candidate_fibroblast_state","RELB",1253,0.168032166595772,13.4078212290503
"S3","candidate_fibroblast_state","JUN",1253,1.47359807578259,74.3814844373504
"S3","candidate_fibroblast_state","JUND",1253,0.929161983700433,59.537110933759
"S3","candidate_fibroblast_state","FOS",1253,2.20809833795551,89.0662410215483
"S3","candidate_fibroblast_state","FOSB",1253,0.785254802183786,51.1572226656026
"S3","candidate_fibroblast_state","ATF3",1253,0.832186759097287,51.6360734237829
"S3","candidate_fibroblast_state","STAT3",1253,0.784593738468832,52.6735833998404
"S3","candidate_fibroblast_state","SOCS3",1253,1.21104000098281,63.926576217079
"S3","candidate_fibroblast_state","ICAM1",1253,0.896548180661416,56.4245810055866
"S3","candidate_fibroblast_state","HIF1A",1253,0.466022790159123,34.2378292098962
"S3","candidate_fibroblast_state","EPAS1",1253,0.261036221803723,19.952114924182
"S3","candidate_fibroblast_state","EGLN1",1253,0.206700436461786,16.999201915403
"S3","candidate_fibroblast_state","EGLN2",1253,0.230407319923142,17.7972865123703
"S3","candidate_fibroblast_state","EGLN3",1253,0.144901082512103,11.731843575419
"S3","candidate_fibroblast_state","VEGFA",1253,0.285021759458804,21.1492418196329
"S3","candidate_fibroblast_state","SLC2A1",1253,0.151584483695816,12.2106943335994
"S3","candidate_fibroblast_state","LDHA",1253,2.32406723802056,96.2490023942538
"S3","candidate_fibroblast_state","PDK1",1253,0.0916905445091424,7.34237829209896
"S3","candidate_fibroblast_state","BNIP3",1253,0.17092496331474,13.5674381484437
"S3","candidate_fibroblast_state","CA9",1253,0.00201224593358672,0.159616919393456
"S3","candidate_fibroblast_state","ADM",1253,0.445945768799531,31.8435754189944
"S3","candidate_fibroblast_state","NDRG1",1253,0.688508248006098,48.6033519553073
"S3","candidate_fibroblast_state","PGK1",1253,0.436245737889995,33.1205107741421
"S3","candidate_fibroblast_state","ENO1",1253,1.07161278917001,67.5179569034318
"S3","candidate_fibroblast_state","HK2",1253,0.0699994241254628,6.14525139664804
"S3","candidate_fibroblast_state","DDIT4",1253,0.737200394748814,46.1292897047087
"S3","candidate_fibroblast_state","PFKFB3",1253,0.311563201190605,23.7829209896249
"S3","candidate_fibroblast_state","MKI67",1253,0.00682509170385364,0.558659217877095
"S3","candidate_fibroblast_state","TOP2A",1253,0.00641147339738074,0.558659217877095
"S3","candidate_fibroblast_state","PCNA",1253,0.165591827884557,13.3280127693536
"S3","candidate_fibroblast_state","MCM2",1253,0.0135177588758511,1.11731843575419
"S3","candidate_fibroblast_state","MCM3",1253,0.0525050431895744,4.54908220271349
"S3","candidate_fibroblast_state","MCM4",1253,0.0171925687632574,1.51636073423783
"S3","candidate_fibroblast_state","MCM5",1253,0.0283600663230513,2.31444533120511
"S3","candidate_fibroblast_state","MCM6",1253,0.0193188659768138,1.75578611332801
"S3","candidate_fibroblast_state","MCM7",1253,0.0883712146887975,7.42218675179569
"S3","candidate_fibroblast_state","CDK1",1253,0.021706966286932,1.91540303272147
"S3","candidate_fibroblast_state","CDK2",1253,0.0594402274632059,4.94812450119713
"S3","candidate_fibroblast_state","CCNB1",1253,0.0288033645441118,2.39425379090184
"S3","candidate_fibroblast_state","CCNB2",1253,0.0031868105309892,0.319233838786911
"S3","candidate_fibroblast_state","CCNA2",1253,0.00352992476796203,0.319233838786911
"S3","candidate_fibroblast_state","CDC20",1253,0.0141748143106371,1.19712689545092
"S3","candidate_fibroblast_state","BIRC5",1253,0.0107888346512336,1.03750997605746
"S3","candidate_fibroblast_state","UBE2C",1253,0.0107137136462451,0.877893056664006
"S3","candidate_fibroblast_state","CENPF",1253,0.00334187893078709,0.319233838786911
"S3","other_clusters","PIEZO1",2071,0.0822196810929915,9.36745533558667
"S3","other_clusters","PIEZO2",2071,0.0149927699972316,1.69000482858522
"S3","other_clusters","TRPV4",2071,0.00718090785692782,0.917431192660551
"S3","other_clusters","TRPA1",2071,0,0
"S3","other_clusters","TRPC1",2071,0.0113281631821603,1.01400289715113
"S3","other_clusters","TRPC3",2071,0.00174279243355754,0.144857556735876
"S3","other_clusters","TRPC6",2071,0.0155205735723153,1.59343312409464
"S3","other_clusters","ASIC1",2071,0.000647083086194407,0.0965717044905842
"S3","other_clusters","ASIC2",2071,0.00179368062032896,0.144857556735876
"S3","other_clusters","ASIC3",2071,0.00173350721499254,0.289715113471753
"S3","other_clusters","KCNK2",2071,0.00910667334827733,1.06228874939643
"S3","other_clusters","KCNK4",2071,0.00229701374920814,0.338000965717045
"S3","other_clusters","PKD1",2071,0.070214590392808,7.91887976822791
"S3","other_clusters","PKD2",2071,0.0350100533742392,3.81458232737808
"S3","other_clusters","TMEM63A",2071,0.0235462065934404,2.26943505552873
"S3","other_clusters","TMEM63B",2071,0.0431781153082759,4.8768710767745
"S3","other_clusters","TMEM150C",2071,0.0232624273401174,2.4625784645099
"S3","other_clusters","PANX1",2071,0.178071230419322,18.1554804442298
"S3","other_clusters","P2RX4",2071,0.0447030087029404,4.34572670207629
"S3","other_clusters","P2RX7",2071,0.03563089492688,3.52486721390633
"S3","other_clusters","ITGA1",2071,0.040693284419494,4.297440849831
"S3","other_clusters","ITGA2",2071,0.153234013758128,14.7754707870594
"S3","other_clusters","ITGA5",2071,0.18261897801091,17.4311926605505
"S3","other_clusters","ITGA6",2071,0.496629140464434,39.0632544664413
"S3","other_clusters","ITGA8",2071,0.0253869085787441,1.88314823756639
"S3","other_clusters","ITGA11",2071,0.00627025657389908,0.67600193143409
"S3","other_clusters","ITGAV",2071,0.340143133621852,30.902945436987
"S3","other_clusters","ITGB1",2071,0.909915351335896,62.0473201352004
"S3","other_clusters","ITGB3",2071,0.0071982023196095,0.724287783679382
"S3","other_clusters","ITGB5",2071,0.0631478746280358,7.14630613230323
"S3","other_clusters","PTK2",2071,0.129631326820905,13.3751810719459
"S3","other_clusters","SRC",2071,0.0424019758625661,4.44229840656688
"S3","other_clusters","FYN",2071,0.203826717905679,19.4109126026074
"S3","other_clusters","PXN",2071,0.122477990513349,12.9888942539836
"S3","other_clusters","VCL",2071,0.210085897928187,21.2940608401738
"S3","other_clusters","TLN1",2071,0.210248469671309,20.2317720907774
"S3","other_clusters","TLN2",2071,0.0227631924532927,2.75229357798165
"S3","other_clusters","FERMT2",2071,0.165034414895593,15.4997585707388
"S3","other_clusters","ILK",2071,0.273691102688438,25.2052148720425
"S3","other_clusters","PARVA",2071,0.0828489515293742,8.64316755190729
"S3","other_clusters","BCAR1",2071,0.13687576254355,13.3751810719459
"S3","other_clusters","CAV1",2071,1.62696415024282,81.8928054080155
"S3","other_clusters","DAG1",2071,0.0560540405511553,6.37373249637856
"S3","other_clusters","YAP1",2071,0.250257159829501,24.1912119748914
"S3","other_clusters","WWTR1",2071,0.392518284871514,31.2892322549493
"S3","other_clusters","TEAD1",2071,0.26230142012653,24.3843553838725
"S3","other_clusters","TEAD2",2071,0.0481535991252994,4.82858522452921
"S3","other_clusters","TEAD3",2071,0.0388437769799766,4.63544181554804
"S3","other_clusters","TEAD4",2071,0.0509075003857738,5.64944471269918
"S3","other_clusters","LATS1",2071,0.0513727612638351,6.18058908739739
"S3","other_clusters","LATS2",2071,0.159862357912193,16.5137614678899
"S3","other_clusters","STK3",2071,0.133052732171299,14.1960405601159
"S3","other_clusters","STK4",2071,0.559341394545028,39.7392563978754
"S3","other_clusters","SAV1",2071,0.389980917507694,32.3032351521004
"S3","other_clusters","NF2",2071,0.0428006357689124,4.82858522452921
"S3","other_clusters","AMOTL1",2071,0.109592048580309,11.6368903911154
"S3","other_clusters","AMOTL2",2071,0.16843479486725,17.0931916948334
"S3","other_clusters","AJUBA",2071,0.0913212139761925,9.94688556253018
"S3","other_clusters","CTGF",2071,0.801253231971953,50.2655721873491
"S3","other_clusters","CYR61",2071,0.741862477774865,50.5552873008209
"S3","other_clusters","AREG",2071,0.408349640391967,26.8469338483824
"S3","other_clusters","RHOA",2071,1.10762413168588,73.1530661516176
"S3","other_clusters","RHOB",2071,0.497283881457899,36.6489618541767
"S3","other_clusters","RAC1",2071,1.93896421047395,91.9362626750362
"S3","other_clusters","CDC42",2071,1.31275802941563,79.7682279092226
"S3","other_clusters","ROCK1",2071,0.255967485833469,23.6117817479479
"S3","other_clusters","ROCK2",2071,0.21771076634941,20.4249154997586
"S3","other_clusters","MYLK",2071,0.287305924274394,22.6943505552873
"S3","other_clusters","MYL9",2071,0.577043296930825,39.4495412844037
"S3","other_clusters","ACTA2",2071,0.491848741036882,33.6069531627233
"S3","other_clusters","TAGLN",2071,0.626145292568747,40.0772573635925
"S3","other_clusters","CNN1",2071,0.0837605651656403,6.42201834862385
"S3","other_clusters","CNN2",2071,0.241475452444028,23.2254949299855
"S3","other_clusters","CFL1",2071,2.16255915047171,95.5094157411878
"S3","other_clusters","PFN1",2071,2.52910903126267,98.4065668759054
"S3","other_clusters","TPM1",2071,0.393985737033853,31.9169483341381
"S3","other_clusters","TPM2",2071,0.557003617041,36.7938194109126
"S3","other_clusters","FLNA",2071,0.514046108430011,41.4292612264606
"S3","other_clusters","GSN",2071,1.47073848626819,83.4379526798648
"S3","other_clusters","DIAPH1",2071,0.174777729148845,17.7691936262675
"S3","other_clusters","LIMK1",2071,0.013838039107515,1.59343312409464
"S3","other_clusters","COL1A1",2071,0.849094270930837,61.5161757605022
"S3","other_clusters","COL1A2",2071,0.961167470577783,66.6827619507484
"S3","other_clusters","COL3A1",2071,0.909244771906553,65.0410429744085
"S3","other_clusters","COL5A1",2071,0.0766852242935804,8.11202317720908
"S3","other_clusters","COL5A2",2071,0.119119939041695,12.2163206180589
"S3","other_clusters","COL6A1",2071,0.63471435545514,49.6861419604056
"S3","other_clusters","COL6A2",2071,0.842490870240336,61.0816030902945
"S3","other_clusters","COL6A3",2071,0.289696139491204,27.0883631096089
"S3","other_clusters","FN1",2071,0.393818055305282,33.2689521970063
"S3","other_clusters","POSTN",2071,0.355209719082463,26.7020762916465
"S3","other_clusters","TNC",2071,0.0391912065032274,3.62143891839691
"S3","other_clusters","THBS1",2071,0.292460445938019,24.2394978271366
"S3","other_clusters","THBS2",2071,0.267495964416599,25.0120714630613
"S3","other_clusters","LOX",2071,0.0816975124527181,8.06373732496379
"S3","other_clusters","LOXL2",2071,0.0507233419540007,5.26315789473684
"S3","other_clusters","MMP2",2071,0.685015600102597,53.3558667310478
"S3","other_clusters","MMP14",2071,0.112094570301071,12.071463061323
"S3","other_clusters","TIMP1",2071,1.55042754241932,83.631096088846
"S3","other_clusters","TIMP2",2071,0.633359218437204,49.8309995171415
"S3","other_clusters","TIMP3",2071,0.789905750058143,53.9835828102366
"S3","other_clusters","FAP",2071,0.0267648457071244,3.13858039594399
"S3","other_clusters","CTHRC1",2071,0.390629346859594,32.2549492998551
"S3","other_clusters","SPARC",2071,0.911075869948454,62.3370352486721
"S3","other_clusters","TGFB1",2071,0.202101681297925,19.0729116368904
"S3","other_clusters","TGFB2",2071,0.0373209480650461,3.76629647513279
"S3","other_clusters","TGFB3",2071,0.0722455238073295,7.24287783679382
"S3","other_clusters","TGFBR1",2071,0.122994381773233,12.7474649927571
"S3","other_clusters","TGFBR2",2071,0.461454578717391,35.0555287300821
"S3","other_clusters","SMAD2",2071,0.215258624095203,21.8734910671173
"S3","other_clusters","SMAD3",2071,0.197110027432984,19.3143408981169
"S3","other_clusters","SMAD4",2071,0.0977373328797011,10.574601641719
"S3","other_clusters","SMAD7",2071,0.0316902463237296,3.76629647513279
"S3","other_clusters","SERPINE1",2071,0.101316903827621,10.3331723804925
"S3","other_clusters","PDGFA",2071,0.162916843963933,13.5683244809271
"S3","other_clusters","PDGFB",2071,0.0417557279129951,3.86286817962337
"S3","other_clusters","PDGFC",2071,0.0846310845049205,9.27088363109609
"S3","other_clusters","PDGFRA",2071,0.0922512623618203,9.85031385803959
"S3","other_clusters","PDGFRB",2071,0.219565556307193,18.9763399323998
"S3","other_clusters","INHBA",2071,0.113340912488426,7.91887976822791
"S3","other_clusters","FOSL2",2071,0.739901506753284,54.3215837759536
"S3","other_clusters","SNAI1",2071,0.0687692000927213,6.90487687107677
"S3","other_clusters","ZEB1",2071,0.136555858612587,13.713182037663
"S3","other_clusters","IL6",2071,0.685482425645591,38.5803959439884
"S3","other_clusters","CCL2",2071,1.34271647112874,73.8290680830517
"S3","other_clusters","CXCL1",2071,0.769651975599375,55.3355866731048
"S3","other_clusters","CXCL2",2071,1.65880638599545,81.989377112506
"S3","other_clusters","CXCL3",2071,1.42738414154266,76.533075808788
"S3","other_clusters","TNF",2071,0.0373555693222485,3.28343795267986
"S3","other_clusters","IL1B",2071,0.442680237994343,28.2472235634959
"S3","other_clusters","PTGS2",2071,0.39465251285496,29.6957991308547
"S3","other_clusters","NFKB1",2071,0.542113944940714,42.7812650893288
"S3","other_clusters","NFKB2",2071,0.209854002073171,20.1352003862868
"S3","other_clusters","RELA",2071,0.164407943089663,16.8034765813617
"S3","other_clusters","RELB",2071,0.167976334097941,16.5620473201352
"S3","other_clusters","JUN",2071,1.5403674845386,77.5470787059392
"S3","other_clusters","JUND",2071,0.898221757076291,62.0956059874457
"S3","other_clusters","FOS",2071,1.90743671054095,89.3771125060357
"S3","other_clusters","FOSB",2071,0.762201532137025,55.4321583775954
"S3","other_clusters","ATF3",2071,0.730109451896079,50.6518590053114
"S3","other_clusters","STAT3",2071,0.613163728247614,48.430709802028
"S3","other_clusters","SOCS3",2071,1.05215235312124,61.7576050217286
"S3","other_clusters","ICAM1",2071,0.807543165335352,53.6938676967649
"S3","other_clusters","HIF1A",2071,0.485126923747532,40.4635441815548
"S3","other_clusters","EPAS1",2071,0.504493094285536,37.518107194592
"S3","other_clusters","EGLN1",2071,0.215872122202902,21.487204249155
"S3","other_clusters","EGLN2",2071,0.217639890437791,21.0043457267021
"S3","other_clusters","EGLN3",2071,0.406682242583511,34.5243843553839
"S3","other_clusters","VEGFA",2071,0.28454439419619,24.5774987928537
"S3","other_clusters","SLC2A1",2071,0.314874460086295,27.8609367455336
"S3","other_clusters","LDHA",2071,2.3203228299688,96.4751327860937
"S3","other_clusters","PDK1",2071,0.122279961591299,12.3128923225495
"S3","other_clusters","BNIP3",2071,0.127588640489075,13.1820376629648
"S3","other_clusters","CA9",2071,0.00343401126146256,0.434572670207629
"S3","other_clusters","ADM",2071,0.301220357463612,26.5089328826654
"S3","other_clusters","NDRG1",2071,0.935564805717186,60.9367455335587
"S3","other_clusters","PGK1",2071,0.446460255561517,38.1458232737808
"S3","other_clusters","ENO1",2071,1.12091639993247,73.1530661516176
"S3","other_clusters","HK2",2071,0.0889851978682132,9.51231289232255
"S3","other_clusters","DDIT4",2071,0.869522225890841,59.005311443747
"S3","other_clusters","PFKFB3",2071,0.326085548973276,29.7440849830999
"S3","other_clusters","MKI67",2071,0.013099952610934,1.40028971511347
"S3","other_clusters","TOP2A",2071,0.0242809407630711,2.36600676001931
"S3","other_clusters","PCNA",2071,0.16352206851867,16.4171897633993
"S3","other_clusters","MCM2",2071,0.0127742635759643,1.64171897633993
"S3","other_clusters","MCM3",2071,0.056350313624619,6.27716079188798
"S3","other_clusters","MCM4",2071,0.0427751345814571,4.97344278126509
"S3","other_clusters","MCM5",2071,0.0346896820216337,3.95943988411395
"S3","other_clusters","MCM6",2071,0.0206790559142341,2.22114920328344
"S3","other_clusters","MCM7",2071,0.115725765820589,12.2646064703042
"S3","other_clusters","CDK1",2071,0.059920042722698,6.08401738290681
"S3","other_clusters","CDK2",2071,0.119299388674617,11.9748913568324
"S3","other_clusters","CCNB1",2071,0.037524235383398,3.71801062288749
"S3","other_clusters","CCNB2",2071,0.00487599366302378,0.531144374698213
"S3","other_clusters","CCNA2",2071,0.00636010537681422,0.67600193143409
"S3","other_clusters","CDC20",2071,0.026100845068383,2.94543698696282
"S3","other_clusters","BIRC5",2071,0.0184975324198342,2.22114920328344
"S3","other_clusters","UBE2C",2071,0.0280015281757415,2.84886528247224
"S3","other_clusters","CENPF",2071,0.0217719937636741,2.17286335103815
"S4","candidate_fibroblast_state","PIEZO1",641,0.0358852065939788,2.49609984399376
"S4","candidate_fibroblast_state","PIEZO2",641,0.0248613111342133,1.71606864274571
"S4","candidate_fibroblast_state","TRPV4",641,0.00494883137097486,0.31201248049922
"S4","candidate_fibroblast_state","TRPA1",641,0,0
"S4","candidate_fibroblast_state","TRPC1",641,0.0387418431784014,2.49609984399376
"S4","candidate_fibroblast_state","TRPC3",641,0.00234397027610078,0.15600624024961
"S4","candidate_fibroblast_state","TRPC6",641,0.00385504909151848,0.31201248049922
"S4","candidate_fibroblast_state","ASIC1",641,0.00285808996801745,0.15600624024961
"S4","candidate_fibroblast_state","ASIC2",641,0.00610701325618987,0.46801872074883
"S4","candidate_fibroblast_state","ASIC3",641,0.00189570621755181,0.15600624024961
"S4","candidate_fibroblast_state","KCNK2",641,0.0499725093196056,3.1201248049922
"S4","candidate_fibroblast_state","KCNK4",641,0.0126651579836114,0.78003120124805
"S4","candidate_fibroblast_state","PKD1",641,0.111590677498706,7.64430577223089
"S4","candidate_fibroblast_state","PKD2",641,0.108577159493944,7.48829953198128
"S4","candidate_fibroblast_state","TMEM63A",641,0.0157554117341102,1.24804992199688
"S4","candidate_fibroblast_state","TMEM63B",641,0.0553896325890994,3.58814352574103
"S4","candidate_fibroblast_state","TMEM150C",641,0.0446912883388249,3.1201248049922
"S4","candidate_fibroblast_state","PANX1",641,0.161333119977729,9.98439937597504
"S4","candidate_fibroblast_state","P2RX4",641,0.0489321830915122,3.43213728549142
"S4","candidate_fibroblast_state","P2RX7",641,0.00901501500224195,0.62402496099844
"S4","candidate_fibroblast_state","ITGA1",641,0.0945095425759937,6.55226209048362
"S4","candidate_fibroblast_state","ITGA2",641,0.0248276851416744,1.87207488299532
"S4","candidate_fibroblast_state","ITGA5",641,0.251399307781954,16.2246489859594
"S4","candidate_fibroblast_state","ITGA6",641,0.0964875663696663,7.02028081123245
"S4","candidate_fibroblast_state","ITGA8",641,0.00678092237021425,0.46801872074883
"S4","candidate_fibroblast_state","ITGA11",641,0.0463663226132029,3.1201248049922
"S4","candidate_fibroblast_state","ITGAV",641,0.272120540722438,17.4726989079563
"S4","candidate_fibroblast_state","ITGB1",641,0.99687872677834,55.2262090483619
"S4","candidate_fibroblast_state","ITGB3",641,0.011632045382675,0.78003120124805
"S4","candidate_fibroblast_state","ITGB5",641,0.162559497100752,10.1404056162246
"S4","candidate_fibroblast_state","PTK2",641,0.123491931945617,8.26833073322933
"S4","candidate_fibroblast_state","SRC",641,0.0475177903238102,3.27613104524181
"S4","candidate_fibroblast_state","FYN",641,0.314732849230358,20.5928237129485
"S4","candidate_fibroblast_state","PXN",641,0.102426045094508,7.33229329173167
"S4","candidate_fibroblast_state","VCL",641,0.25697520474892,16.5366614664587
"S4","candidate_fibroblast_state","TLN1",641,0.205230195711069,13.7285491419657
