"gene_set_version","random_seed","module","target_gene","target_expression_bin","control_gene","control_expression_bin"
"v1",20260823,"ecm_remodeling","COL6A3",24,"ARPC3",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"SERPINF1",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"EEF1A1",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"SRP9",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"ASPN",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"HSPA1A",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"MAGED2",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"ATP5F1D",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"ATP6V0E1",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"WSB1",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"AXL",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"S100A4",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"CFH",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"THY1",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"OST4",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"SELENOS",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"APLP2",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"CSTB",24
"v1",20260823,"ecm_remodeling","COL6A3",24,"CSRP1",24
"v1",20260823,"ecm_remodeling","FN1",24,"ANAPC11",24
"v1",20260823,"ecm_remodeling","FN1",24,"YBX1",24
"v1",20260823,"ecm_remodeling","FN1",24,"IGFBP4",24
"v1",20260823,"ecm_remodeling","FN1",24,"DYNLL1",24
"v1",20260823,"ecm_remodeling","FN1",24,"MYADM",24
"v1",20260823,"ecm_remodeling","FN1",24,"EIF1",24
"v1",20260823,"ecm_remodeling","FN1",24,"S100A13",24
"v1",20260823,"ecm_remodeling","FN1",24,"ASPN",24
"v1",20260823,"ecm_remodeling","FN1",24,"VKORC1",24
"v1",20260823,"ecm_remodeling","FN1",24,"SDC2",24
"v1",20260823,"ecm_remodeling","FN1",24,"SAT1",24
"v1",20260823,"ecm_remodeling","FN1",24,"RSL24D1",24
"v1",20260823,"ecm_remodeling","FN1",24,"PEBP1",24
"v1",20260823,"ecm_remodeling","FN1",24,"ATP6V1G1",24
"v1",20260823,"ecm_remodeling","FN1",24,"CLTB",24
"v1",20260823,"ecm_remodeling","FN1",24,"HMGN2",24
"v1",20260823,"ecm_remodeling","FN1",24,"HNRNPA0",24
"v1",20260823,"ecm_remodeling","FN1",24,"TXN",24
"v1",20260823,"ecm_remodeling","FN1",24,"MEG3",24
"v1",20260823,"ecm_remodeling","FN1",24,"NDUFB4",24
"v1",20260823,"ecm_remodeling","POSTN",24,"H3F3A",24
"v1",20260823,"ecm_remodeling","POSTN",24,"PRDX6",24
"v1",20260823,"ecm_remodeling","POSTN",24,"PFDN5",24
"v1",20260823,"ecm_remodeling","POSTN",24,"ATP5ME",24
"v1",20260823,"ecm_remodeling","POSTN",24,"ATP5MD",24
"v1",20260823,"ecm_remodeling","POSTN",24,"THY1",24
"v1",20260823,"ecm_remodeling","POSTN",24,"CALR",24
"v1",20260823,"ecm_remodeling","POSTN",24,"MXRA8",24
"v1",20260823,"ecm_remodeling","POSTN",24,"SNX3",24
"v1",20260823,"ecm_remodeling","POSTN",24,"BSG",24
"v1",20260823,"ecm_remodeling","POSTN",24,"ANAPC16",24
"v1",20260823,"ecm_remodeling","POSTN",24,"HERPUD1",24
"v1",20260823,"ecm_remodeling","POSTN",24,"SF3B6",24
"v1",20260823,"ecm_remodeling","POSTN",24,"TMSB4X",24
"v1",20260823,"ecm_remodeling","POSTN",24,"BTG1",24
"v1",20260823,"ecm_remodeling","POSTN",24,"SCP2",24
"v1",20260823,"ecm_remodeling","POSTN",24,"SFRP4",24
"v1",20260823,"ecm_remodeling","POSTN",24,"HSPA5",24
"v1",20260823,"ecm_remodeling","POSTN",24,"RBX1",24
"v1",20260823,"ecm_remodeling","POSTN",24,"COX5B",24
"v1",20260823,"ecm_remodeling","TNC",24,"PEBP1",24
"v1",20260823,"ecm_remodeling","TNC",24,"LHFPL6",24
"v1",20260823,"ecm_remodeling","TNC",24,"TMED2",24
"v1",20260823,"ecm_remodeling","TNC",24,"H2AFZ",24
"v1",20260823,"ecm_remodeling","TNC",24,"ADIRF",24
"v1",20260823,"ecm_remodeling","TNC",24,"RSL24D1",24
"v1",20260823,"ecm_remodeling","TNC",24,"NUPR1",24
"v1",20260823,"ecm_remodeling","TNC",24,"SLIRP",24
"v1",20260823,"ecm_remodeling","TNC",24,"SEC61B",24
"v1",20260823,"ecm_remodeling","TNC",24,"TUBB",24
"v1",20260823,"ecm_remodeling","TNC",24,"GPX4",24
"v1",20260823,"ecm_remodeling","TNC",24,"NDUFB7",24
"v1",20260823,"ecm_remodeling","TNC",24,"SAT1",24
"v1",20260823,"ecm_remodeling","TNC",24,"ATP5PD",24
"v1",20260823,"ecm_remodeling","TNC",24,"ACTG1",24
"v1",20260823,"ecm_remodeling","TNC",24,"PPP1CB",24
"v1",20260823,"ecm_remodeling","TNC",24,"HCFC1R1",24
"v1",20260823,"ecm_remodeling","TNC",24,"MIF",24
"v1",20260823,"ecm_remodeling","TNC",24,"ARL6IP4",24
"v1",20260823,"ecm_remodeling","TNC",24,"HLA-B",24
"v1",20260823,"ecm_remodeling","THBS1",21,"PURA",21
"v1",20260823,"ecm_remodeling","THBS1",21,"C5orf24",21
"v1",20260823,"ecm_remodeling","THBS1",21,"TRIM47",21
"v1",20260823,"ecm_remodeling","THBS1",21,"TCEAL3",21
"v1",20260823,"ecm_remodeling","THBS1",21,"PRKRA",21
"v1",20260823,"ecm_remodeling","THBS1",21,"SHARPIN",21
"v1",20260823,"ecm_remodeling","THBS1",21,"CLTC",21
"v1",20260823,"ecm_remodeling","THBS1",21,"KXD1",21
"v1",20260823,"ecm_remodeling","THBS1",21,"FOXN3",21
"v1",20260823,"ecm_remodeling","THBS1",21,"USP53",21
"v1",20260823,"ecm_remodeling","THBS1",21,"MSRB3",21
"v1",20260823,"ecm_remodeling","THBS1",21,"DAPK3",21
"v1",20260823,"ecm_remodeling","THBS1",21,"CHMP1B",21
"v1",20260823,"ecm_remodeling","THBS1",21,"TWIST2",21
"v1",20260823,"ecm_remodeling","THBS1",21,"TRIP10",21
"v1",20260823,"ecm_remodeling","THBS1",21,"ODF2L",21
"v1",20260823,"ecm_remodeling","THBS1",21,"ILF3",21
"v1",20260823,"ecm_remodeling","THBS1",21,"HEXA",21
"v1",20260823,"ecm_remodeling","THBS1",21,"PPP1R12B",21
"v1",20260823,"ecm_remodeling","THBS1",21,"ADH1B",21
"v1",20260823,"ecm_remodeling","THBS2",24,"FTH1",24
"v1",20260823,"ecm_remodeling","THBS2",24,"TMA7",24
"v1",20260823,"ecm_remodeling","THBS2",24,"RBM3",24
"v1",20260823,"ecm_remodeling","THBS2",24,"CHCHD2",24
"v1",20260823,"ecm_remodeling","THBS2",24,"RAN",24
"v1",20260823,"ecm_remodeling","THBS2",24,"BGN",24
"v1",20260823,"ecm_remodeling","THBS2",24,"MFAP4",24
"v1",20260823,"ecm_remodeling","THBS2",24,"CLU",24
"v1",20260823,"ecm_remodeling","THBS2",24,"SBDS",24
"v1",20260823,"ecm_remodeling","THBS2",24,"TBCA",24
"v1",20260823,"ecm_remodeling","THBS2",24,"ITM2B",24
"v1",20260823,"ecm_remodeling","THBS2",24,"C11orf58",24
"v1",20260823,"ecm_remodeling","THBS2",24,"MYADM",24
"v1",20260823,"ecm_remodeling","THBS2",24,"SRP14",24
"v1",20260823,"ecm_remodeling","THBS2",24,"SAP18",24
"v1",20260823,"ecm_remodeling","THBS2",24,"TSC22D3",24
"v1",20260823,"ecm_remodeling","THBS2",24,"YWHAB",24
"v1",20260823,"ecm_remodeling","THBS2",24,"NPC2",24
"v1",20260823,"ecm_remodeling","THBS2",24,"IER2",24
"v1",20260823,"ecm_remodeling","THBS2",24,"HNRNPA0",24
"v1",20260823,"ecm_remodeling","LOX",23,"EIF3M",23
"v1",20260823,"ecm_remodeling","LOX",23,"HIGD2A",23
"v1",20260823,"ecm_remodeling","LOX",23,"ANXA4",23
"v1",20260823,"ecm_remodeling","LOX",23,"NDUFA3",23
"v1",20260823,"ecm_remodeling","LOX",23,"CBX6",23
"v1",20260823,"ecm_remodeling","LOX",23,"EIF6",23
"v1",20260823,"ecm_remodeling","LOX",23,"INTS6",23
"v1",20260823,"ecm_remodeling","LOX",23,"KTN1",23
"v1",20260823,"ecm_remodeling","LOX",23,"TIMM8B",23
"v1",20260823,"ecm_remodeling","LOX",23,"GADD45GIP1",23
"v1",20260823,"ecm_remodeling","LOX",23,"SNHG8",23
"v1",20260823,"ecm_remodeling","LOX",23,"GSTK1",23
"v1",20260823,"ecm_remodeling","LOX",23,"TPM3",23
"v1",20260823,"ecm_remodeling","LOX",23,"KIF5B",23
"v1",20260823,"ecm_remodeling","LOX",23,"MBNL1",23
"v1",20260823,"ecm_remodeling","LOX",23,"GYPC",23
"v1",20260823,"ecm_remodeling","LOX",23,"EIF4H",23
"v1",20260823,"ecm_remodeling","LOX",23,"TERF2IP",23
"v1",20260823,"ecm_remodeling","LOX",23,"ZEB2",23
"v1",20260823,"ecm_remodeling","LOX",23,"PDLIM2",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"PPP1CC",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"NFIA",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"AURKAIP1",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"FOXP1",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"PALLD",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"CAV2",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"PSMA2",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"PSMB7",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"SERTAD1",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"ELN",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"CAPNS1",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"CBX6",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"VCAN",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"DAZAP2",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"BCAM",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"FKBP2",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"OAF",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"COL18A1",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"AQP1",23
"v1",20260823,"ecm_remodeling","LOXL2",23,"FKBP10",23
"v1",20260823,"ecm_remodeling","MMP2",24,"MFGE8",24
"v1",20260823,"ecm_remodeling","MMP2",24,"ANXA5",24
"v1",20260823,"ecm_remodeling","MMP2",24,"HLA-C",24
"v1",20260823,"ecm_remodeling","MMP2",24,"DPT",24
"v1",20260823,"ecm_remodeling","MMP2",24,"CFD",24
"v1",20260823,"ecm_remodeling","MMP2",24,"SRP9",24
"v1",20260823,"ecm_remodeling","MMP2",24,"SBDS",24
"v1",20260823,"ecm_remodeling","MMP2",24,"S100A13",24
"v1",20260823,"ecm_remodeling","MMP2",24,"SELENOF",24
"v1",20260823,"ecm_remodeling","MMP2",24,"HNRNPDL",24
"v1",20260823,"ecm_remodeling","MMP2",24,"MAGED2",24
"v1",20260823,"ecm_remodeling","MMP2",24,"CALR",24
"v1",20260823,"ecm_remodeling","MMP2",24,"CALM2",24
"v1",20260823,"ecm_remodeling","MMP2",24,"ATRAID",24
"v1",20260823,"ecm_remodeling","MMP2",24,"EMP1",24
"v1",20260823,"ecm_remodeling","MMP2",24,"H2AFZ",24
"v1",20260823,"ecm_remodeling","MMP2",24,"SEC11A",24
"v1",20260823,"ecm_remodeling","MMP2",24,"IGFBP5",24
"v1",20260823,"ecm_remodeling","MMP2",24,"TMEM59",24
"v1",20260823,"ecm_remodeling","MMP2",24,"ANXA2",24
"v1",20260823,"ecm_remodeling","MMP14",24,"FTH1",24
"v1",20260823,"ecm_remodeling","MMP14",24,"CST3",24
"v1",20260823,"ecm_remodeling","MMP14",24,"CLU",24
"v1",20260823,"ecm_remodeling","MMP14",24,"SEC61B",24
"v1",20260823,"ecm_remodeling","MMP14",24,"PPIB",24
"v1",20260823,"ecm_remodeling","MMP14",24,"EIF1",24
"v1",20260823,"ecm_remodeling","MMP14",24,"MINOS1",24
"v1",20260823,"ecm_remodeling","MMP14",24,"RAN",24
"v1",20260823,"ecm_remodeling","MMP14",24,"CFD",24
"v1",20260823,"ecm_remodeling","MMP14",24,"SERF2",24
"v1",20260823,"ecm_remodeling","MMP14",24,"CUTA",24
"v1",20260823,"ecm_remodeling","MMP14",24,"SFRP4",24
"v1",20260823,"ecm_remodeling","MMP14",24,"PRDX2",24
"v1",20260823,"ecm_remodeling","MMP14",24,"SON",24
"v1",20260823,"ecm_remodeling","MMP14",24,"SPCS1",24
"v1",20260823,"ecm_remodeling","MMP14",24,"LUM",24
"v1",20260823,"ecm_remodeling","MMP14",24,"S100A13",24
"v1",20260823,"ecm_remodeling","MMP14",24,"MALAT1",24
"v1",20260823,"ecm_remodeling","MMP14",24,"C4orf3",24
"v1",20260823,"ecm_remodeling","MMP14",24,"H3F3A",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"YBX3",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"MARCKS",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"PLA2G2A",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"CRABP2",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"TMEM258",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"SPCS2",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"SDCBP",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"COX6C",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"TCEAL4",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"LTBP4",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"DKK3",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"TUBA1B",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"RAP1B",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"VKORC1",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"ATP5F1D",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"EDF1",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"COX7A2",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"UBC",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"SNRPD2",24
"v1",20260823,"ecm_remodeling","TIMP1",24,"DSTN",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"UQCRQ",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"TPPP3",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"SERF2",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"FIS1",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"PRRX1",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"RBM3",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"TSPO",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"PLAC9",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"MINOS1",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"CUTA",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"JTB",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"RARRES2",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"NDUFB2",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"HSP90AA1",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"PPIB",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"NDUFB1",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"MYL6",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"CALU",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"NUPR1",24
"v1",20260823,"ecm_remodeling","TIMP2",24,"SCP2",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"CAVIN1",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"SUB1",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"COX8A",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"SLIRP",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"CEBPB",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"ARL6IP5",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"ARPC5",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"CLIC1",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"MRFAP1",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"SCP2",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"REEP5",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"SF3B6",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"DYNLL1",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"MZT2B",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"EEF2",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"NBL1",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"CAVIN3",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"RBM39",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"SPARCL1",24
"v1",20260823,"ecm_remodeling","TIMP3",24,"UQCR10",24
"v1",20260823,"ecm_remodeling","FAP",23,"SYPL1",23
"v1",20260823,"ecm_remodeling","FAP",23,"ARF5",23
"v1",20260823,"ecm_remodeling","FAP",23,"FKBP9",23
"v1",20260823,"ecm_remodeling","FAP",23,"TNFRSF1A",23
"v1",20260823,"ecm_remodeling","FAP",23,"CYC1",23
"v1",20260823,"ecm_remodeling","FAP",23,"TOMM20",23
"v1",20260823,"ecm_remodeling","FAP",23,"FILIP1L",23
"v1",20260823,"ecm_remodeling","FAP",23,"TGFB1I1",23
"v1",20260823,"ecm_remodeling","FAP",23,"LGALS3BP",23
"v1",20260823,"ecm_remodeling","FAP",23,"PALLD",23
"v1",20260823,"ecm_remodeling","FAP",23,"TMEM165",23
"v1",20260823,"ecm_remodeling","FAP",23,"TMEM109",23
"v1",20260823,"ecm_remodeling","FAP",23,"BCAP31",23
"v1",20260823,"ecm_remodeling","FAP",23,"TCF25",23
"v1",20260823,"ecm_remodeling","FAP",23,"ATP6V1F",23
"v1",20260823,"ecm_remodeling","FAP",23,"PLD3",23
"v1",20260823,"ecm_remodeling","FAP",23,"BUD31",23
"v1",20260823,"ecm_remodeling","FAP",23,"RNPS1",23
"v1",20260823,"ecm_remodeling","FAP",23,"CRTAP",23
"v1",20260823,"ecm_remodeling","FAP",23,"FAM96B",23
"v1",20260823,"ecm_remodeling","CTHRC1",24,"CAST",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"LIMA1",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"SF3B5",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"TBCA",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"ARPC3",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"SON",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"ECM1",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"TCEAL9",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"HMGN2",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"RAB7A",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"C9orf16",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"YWHAE",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"SEC61B",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"RBM39",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"UQCR11",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"S100A13",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"SFRP2",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"P4HB",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"NAP1L1",24
"v1",20260823,"ecm_remodeling","CTHRC1",24,"VAPA",24
"v1",20260823,"ecm_remodeling","SPARC",24,"NNMT",24
"v1",20260823,"ecm_remodeling","SPARC",24,"PABPC1",24
"v1",20260823,"ecm_remodeling","SPARC",24,"CRIP1",24
"v1",20260823,"ecm_remodeling","SPARC",24,"TMED9",24
"v1",20260823,"ecm_remodeling","SPARC",24,"TMBIM4",24
"v1",20260823,"ecm_remodeling","SPARC",24,"NACA",24
"v1",20260823,"ecm_remodeling","SPARC",24,"ATP5F1B",24
"v1",20260823,"ecm_remodeling","SPARC",24,"WDR83OS",24
"v1",20260823,"ecm_remodeling","SPARC",24,"TMEM258",24
"v1",20260823,"ecm_remodeling","SPARC",24,"N4BP2L2",24
"v1",20260823,"ecm_remodeling","SPARC",24,"COX7C",24
"v1",20260823,"ecm_remodeling","SPARC",24,"GABARAPL2",24
"v1",20260823,"ecm_remodeling","SPARC",24,"CST3",24
"v1",20260823,"ecm_remodeling","SPARC",24,"CLU",24
"v1",20260823,"ecm_remodeling","SPARC",24,"EMP3",24
"v1",20260823,"ecm_remodeling","SPARC",24,"RAN",24
"v1",20260823,"ecm_remodeling","SPARC",24,"H3F3A",24
"v1",20260823,"ecm_remodeling","SPARC",24,"ATP6V0E1",24
"v1",20260823,"ecm_remodeling","SPARC",24,"CIRBP",24
"v1",20260823,"ecm_remodeling","SPARC",24,"SH3BGRL3",24
"v1",20260823,"tgf_fibrosis","TGFB1",22,"PTTG1IP",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"FLOT1",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"MEAF6",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"MAP1A",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"CCT6A",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"CADM1",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"CCDC124",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"CCT8",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"AKR1C3",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"EPS8",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"ANTXR1",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"OSR2",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"CKAP4",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"NSA2",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"APH1A",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"MGLL",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"HTRA3",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"CBX3",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"PLXDC1",22
"v1",20260823,"tgf_fibrosis","TGFB1",22,"PMVK",22
"v1",20260823,"tgf_fibrosis","TGFB2",21,"MLEC",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"GLT8D2",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"CCDC115",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"ARID1B",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"RNF130",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"MEST",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"MFSD10",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"TSHZ2",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"WDR45B",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"MARCH6",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"DPM1",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"TMEM176A",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"CTDNEP1",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"CLTC",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"C1D",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"NT5C",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"MRPL2",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"SEC61A1",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"TMEM173",21
"v1",20260823,"tgf_fibrosis","TGFB2",21,"MARCKSL1",21
"v1",20260823,"tgf_fibrosis","TGFB3",22,"ERLEC1",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"PRKCSH",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"EMC10",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"EIF4E2",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"MDH1",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"FRG1",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"TXNDC17",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"COPS8",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"UBL3",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"C1orf43",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"TMEM256",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"PEA15",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"HSPA9",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"ERCC1",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"MED10",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"ANP32B",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"DDOST",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"C1orf123",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"SH3BP5",22
"v1",20260823,"tgf_fibrosis","TGFB3",22,"BAX",22
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"PTS",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"R3HDM2",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"DDX50",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"GGPS1",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"RPF1",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"ASAP2",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"KDM5A",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"MARCH7",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"LAMTOR3",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"ZMYND11",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"GPRC5A",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"TTC37",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"CDC27",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"CHSY1",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"CABIN1",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"DCAF7",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"POGZ",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"HRH2",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"LSM12",18
"v1",20260823,"tgf_fibrosis","TGFBR1",18,"TMEM120A",18
"v1",20260823,"tgf_fibrosis","TGFBR2",22,"EWSR1",22
"v1",20260823,"tgf_fibrosis","TGFBR2",22,"MRPS34",22
"v1",20260823,"tgf_fibrosis","TGFBR2",22,"PJA2",22
"v1",20260823,"tgf_fibrosis","TGFBR2",22,"ADI1",22
"v1",20260823,"tgf_fibrosis","TGFBR2",22,"EPB41L2",22
"v1",20260823,"tgf_fibrosis","TGFBR2",22,"PPP1CA",22
